Bug ID,Component,Severity,Priority,OS,Assignee
754315,Developer Tools: Graphic Commandline and Toolbar,normal,P4,All,jwalker
754899,Developer Tools: Debugger,normal,P3,Linux,nobody
755346,Developer Tools: Debugger,normal,P2,All,past
755412,Developer Tools: Debugger,normal,P3,All,mike
755513,Developer Tools: Debugger,normal,P3,Mac OS X,nobody
755661,Developer Tools: Debugger,normal,P2,Mac OS X,nfitzgerald
756199,SocialAPI,major,P1,Mac OS X,nobody
756513,Developer Tools: Debugger,normal,P2,All,past
756681,Developer Tools: Scratchpad,normal,P3,Mac OS X,nobody
756881,Tabbed Browser,major,P1,All,markh
756887,Developer Tools,normal,P1,All,jwalker
756888,Developer Tools: Console,normal,P2,All,jwalker
756890,Developer Tools: Console,normal,P2,All,jwalker
757128,Developer Tools: Debugger,blocker,P1,Mac OS X,past
757133,Developer Tools: Debugger,normal,P2,All,ejpbruel
757278,Developer Tools: Debugger,normal,P2,All,vporof
757282,Developer Tools: Debugger,normal,P2,All,past
757408,Developer Tools: Debugger,normal,P2,All,nobody
757487,Developer Tools: Console,normal,P2,All,jwalker
757746,SocialAPI,critical,P1,Windows Vista,nobody
757866,Developer Tools: Console,normal,P3,All,pbrosset
758157,Developer Tools: Object Inspector,normal,P3,All,vporof
758579,Developer Tools: Console,normal,P2,All,jwalker
758599,Developer Tools: Console,normal,P2,All,shorlander
758663,Developer Tools: Debugger,normal,P3,All,nobody
758696,Developer Tools: Debugger,normal,P1,All,past
759135,Developer Tools: Debugger,normal,P3,All,vporof
759853,Developer Tools: Graphic Commandline and Toolbar,normal,P2,All,jwalker
760171,Developer Tools: Inspector,major,P1,All,paul
760193,Developer Tools: Console,normal,P3,All,dschubert
760370,Developer Tools: Debugger,normal,P3,All,nfitzgerald
760450,Developer Tools: Console,normal,P2,Mac OS X,jwalker
760564,Developer Tools: Debugger,normal,P2,All,vporof
760752,Developer Tools: Debugger,critical,P1,All,nobody
760791,Developer Tools: Console,normal,P1,All,jwalker
760793,Developer Tools: Console,normal,P1,All,jwalker
760824,Developer Tools: Console,normal,P3,Linux,nobody
760868,Developer Tools: Debugger,normal,P2,All,vporof
760876,Developer Tools: Console,normal,P1,All,mihai.sucan
760882,Developer Tools: Debugger,normal,P2,Windows 7,past
760982,Developer Tools: Debugger,normal,P3,All,nobody
761007,Developer Tools: Inspector,normal,P3,Linux,rcampbell
761023,Developer Tools: Console,normal,P2,All,paul
761031,Developer Tools,normal,P3,All,jwalker
761153,Developer Tools: Debugger,normal,P2,All,past
761157,Developer Tools: Console,normal,P1,All,mihai.sucan
761174,Developer Tools: Debugger,normal,P3,All,vporof
761223,Developer Tools: Debugger,normal,P1,All,past
761268,Developer Tools: Console,normal,P2,All,jwalker
761455,SocialAPI,normal,P1,Mac OS X,mixedpuppy
761481,Developer Tools,normal,P1,Mac OS X,jwalker
761742,Developer Tools: Debugger,normal,P2,Mac OS X,past
762160,Developer Tools: Debugger,normal,P3,All,vporof
762164,Developer Tools: Scratchpad,normal,P2,All,nobody
762403,Developer Tools: Debugger,normal,P2,All,past
762452,Developer Tools: Debugger,normal,P1,All,vporof
762454,Developer Tools: Debugger,normal,P2,Mac OS X,vporof
762593,Developer Tools: Console,normal,P3,All,alagenchev
762761,Developer Tools: Debugger,normal,P2,All,nfitzgerald
762979,Developer Tools: Source Editor,normal,P2,All,ntim.bugs
763347,Developer Tools: Console,normal,P4,All,nobody
763865,Developer Tools,normal,P1,All,nobody
764324,Developer Tools: Debugger,normal,P2,All,past
764856,Developer Tools: Console,normal,P2,All,nobody
764958,Developer Tools: Netmonitor,normal,P2,All,jlong
765105,Developer Tools: Inspector,normal,P2,Mac OS X,pbrosset
766054,Developer Tools: Debugger,normal,P3,All,vporof
766119,Developer Tools: Debugger,normal,P3,Mac OS X,past
766127,Developer Tools,trivial,P5,Linux,nobody
766133,Developer Tools,normal,P2,All,jwalker
767340,Developer Tools: Graphic Commandline and Toolbar,normal,P3,All,rFobic
767373,Developer Tools: Debugger,normal,P3,All,vporof
767377,Developer Tools: Debugger,minor,P3,All,vporof
767384,Developer Tools: Debugger,normal,P2,All,vporof
767389,Developer Tools: Debugger,normal,P2,All,vporof
767399,Developer Tools: Debugger,normal,P2,All,past
767401,Developer Tools: Debugger,normal,P3,All,vporof
767587,Developer Tools: Graphic Commandline and Toolbar,normal,P2,All,jwalker
767588,Developer Tools: Graphic Commandline and Toolbar,normal,P3,All,code
767589,Developer Tools: Graphic Commandline and Toolbar,normal,P2,All,jwalker
767729,Developer Tools: Console,normal,P2,Windows 7,jwalker
768039,Developer Tools: Graphic Commandline and Toolbar,normal,P3,All,code
768045,Developer Tools: Console,normal,P3,Linux,nobody
768096,Developer Tools: Console,normal,P1,All,mihai.sucan
768150,Developer Tools: Console,normal,P1,All,jwalker
768399,Developer Tools: Console,normal,P3,All,ksk.3393
768401,Developer Tools: Graphic Commandline and Toolbar,normal,P2,All,nobody
768403,Developer Tools: Console,normal,P1,All,nobody
768413,Developer Tools: Graphic Commandline and Toolbar,normal,P2,All,nobody
768562,Developer Tools: Graphic Commandline and Toolbar,normal,P2,All,nobody
768677,Developer Tools: Debugger,normal,P1,All,vporof
768846,Developer Tools,normal,P3,All,paul
769186,Developer Tools: Console,normal,P1,All,jwalker
769234,Developer Tools,normal,P1,All,jwalker
769560,Developer Tools: Console,normal,P2,All,mratcliffe
769575,Developer Tools: Console,normal,P2,All,mihai.sucan
769672,Developer Tools: Console,normal,P1,All,jwalker
770118,Developer Tools: Source Editor,normal,P4,All,nobody
770145,Developer Tools,normal,P2,All,jwalker
770193,Developer Tools: Debugger,normal,P3,All,vporof
770213,Developer Tools: Console,normal,P2,All,nobody
770542,Developer Tools: Debugger,normal,P3,Mac OS X,vporof
770882,Developer Tools: Debugger,normal,P2,All,past
770929,Developer Tools: Console,normal,P1,All,jwalker
770993,Developer Tools: Console,major,P1,All,mihai.sucan
771169,Developer Tools: Console,normal,P1,All,nobody
771429,Developer Tools: Console,normal,P1,All,bzbarsky
771452,Developer Tools: Debugger,normal,P2,Linux,past
771464,Developer Tools: Debugger,normal,P2,Mac OS X,past
771466,Developer Tools: Graphic Commandline and Toolbar,normal,P3,All,ravicat2013
771481,Developer Tools: Debugger,normal,P3,All,vporof
771655,Developer Tools: Debugger,critical,P2,All,past
771992,Developer Tools: Console,normal,P2,All,jwalker
772119,Developer Tools: Debugger,normal,P2,Mac OS X,nfitzgerald
772244,Developer Tools: Debugger,normal,P3,Windows 7,nobody
773161,Developer Tools: Console,normal,P3,Mac OS X,mratcliffe
773174,Developer Tools: Console,normal,P1,All,jwalker
773185,Developer Tools: Console,normal,P2,All,jwalker
773188,Developer Tools: Graphic Commandline and Toolbar,normal,P2,All,nobody
773225,Developer Tools: Console,normal,P1,All,jwalker
773227,Developer Tools: Console,normal,P2,All,jwalker
773232,Developer Tools: Console,normal,P2,All,nobody
773254,Developer Tools: Console,normal,P1,All,jwalker
773271,Developer Tools: Graphic Commandline and Toolbar,normal,P3,All,jwalker
773291,Developer Tools: Console,normal,P2,All,mihai.sucan
773313,Developer Tools: Graphic Commandline and Toolbar,normal,P2,All,nobody
773337,Developer Tools: Debugger,normal,P3,Linux,nobody
773345,Developer Tools: Console,normal,P3,All,jwalker
773347,Developer Tools: Console,normal,P1,All,jwalker
773466,Developer Tools: Console,normal,P2,All,mihai.sucan
773563,Developer Tools: Debugger,normal,P2,All,past
773565,Developer Tools: Console,normal,P1,All,jwalker
773590,Developer Tools: Debugger,normal,P3,All,past
773653,Developer Tools: Debugger,normal,P3,Mac OS X,vporof
773732,Developer Tools: Debugger,normal,P3,All,vporof
773926,Developer Tools,normal,P1,All,nobody
774011,Developer Tools: Debugger,normal,P3,Windows 7,nobody
774027,Developer Tools: Console,normal,P1,All,jwalker
774053,Developer Tools: Console,normal,P1,All,nobody
774057,Developer Tools: Console,normal,P1,All,jwalker
774220,Developer Tools: Debugger,normal,P2,All,vporof
774619,Developer Tools: Debugger,normal,P3,Windows 7,jwalker
774788,Developer Tools: Debugger,normal,P2,All,vporof
774808,Developer Tools,normal,P1,All,mratcliffe
775031,Developer Tools: Console,normal,P1,All,jwalker
775050,Developer Tools: Debugger,normal,P2,All,vporof
775380,SocialAPI,normal,P3,Mac OS X,nobody
775389,Developer Tools: Source Editor,normal,P2,All,nobody
775607,Developer Tools: Console,normal,P2,All,mihai.sucan
775825,General,normal,P1,All,adw
776570,Developer Tools: Console,normal,P1,All,nobody
776998,Developer Tools: Console,normal,P2,All,nobody
777093,Developer Tools: Debugger,normal,P2,All,vporof
777146,Developer Tools: Debugger,normal,P1,All,nfitzgerald
777373,Developer Tools: Inspector,normal,P1,All,dcamp
777681,Developer Tools: Inspector,normal,P3,All,dcrewi
777972,Developer Tools: Responsive Design Mode,normal,P2,All,paul
778916,Developer Tools: Console,major,P1,All,nobody
779225,Developer Tools: Console,normal,P1,All,nobody
779457,Developer Tools: Console,normal,P2,All,nobody
779641,Developer Tools: Debugger,normal,P2,All,past
779642,Developer Tools: Scratchpad,normal,P2,All,markcapella
779732,Developer Tools: Debugger,normal,P2,All,vporof
779743,Developer Tools: Debugger,normal,P3,Windows 7,nobody
780139,Developer Tools: Console,normal,P2,All,nobody
780198,Developer Tools: Debugger,normal,P2,Mac OS X,past
780631,Developer Tools: Debugger,normal,P3,All,vporof
781102,Developer Tools: Debugger,normal,P3,All,vporof
781122,Developer Tools: Debugger,normal,P2,All,abhishekp.bugzilla
781186,Developer Tools: Debugger,normal,P2,All,vporof
781515,Developer Tools: Debugger,normal,P2,All,past
781786,Developer Tools: Console,normal,P3,All,jwalker
781797,Developer Tools: Debugger,normal,P3,All,anton
781845,Developer Tools: Console,normal,P3,All,nobody
782877,Developer Tools: Debugger,normal,P1,Mac OS X,vporof
783393,Developer Tools: Debugger,normal,P1,Mac OS X,past
783499,Developer Tools: Console,normal,P1,All,mihai.sucan
783729,Developer Tools: Debugger,normal,P3,All,vporof
783810,Developer Tools: Debugger,normal,P3,Windows XP,vporof
783858,Developer Tools: Scratchpad,normal,P2,All,anton
784824,Developer Tools: Debugger,normal,P2,Mac OS X,past
785046,Developer Tools: Graphic Commandline and Toolbar,normal,P3,All,nobody
785048,Developer Tools: Debugger,normal,P3,All,nobody
785151,Developer Tools: Inspector,normal,P2,Mac OS X,nobody
785335,Developer Tools: Inspector,normal,P1,All,dcamp
785380,Developer Tools: Inspector,normal,P1,All,dcamp
785461,Developer Tools: Console,normal,P3,All,nobody
785650,Developer Tools: Debugger,normal,P3,All,vporof
785689,Developer Tools: Debugger,normal,P2,All,past
785883,Developer Tools: Debugger,normal,P2,All,vporof
785889,Developer Tools: Debugger,normal,P2,All,vporof
786070,Developer Tools: Debugger,normal,P3,Linux,anton
786127,Developer Tools: Scratchpad,normal,P3,Linux,bbenvie
786169,Developer Tools: Debugger,normal,P2,Windows 7,past
786661,Developer Tools: Graphic Commandline and Toolbar,normal,P2,All,jwalker
787181,Developer Tools: Debugger,normal,P2,All,vporof
787285,Downloads Panel,normal,P2,All,mconley
787975,Developer Tools: Console,normal,P2,All,mconley
788148,Developer Tools: Debugger,normal,P2,Windows Vista,past
788165,Developer Tools: Debugger,normal,P3,All,jaws
788215,Developer Tools: Console,normal,P1,Windows 7,jwalker
788330,Developer Tools: Source Editor,normal,P3,All,nobody
788431,Developer Tools: Inspector,normal,P1,All,mratcliffe
788486,Developer Tools: Console,normal,P2,All,jwalker
788754,Developer Tools: Debugger,normal,P3,Mac OS X,nfitzgerald
789114,Developer Tools: Debugger,normal,P2,All,past
789430,Developer Tools: Debugger,normal,P2,All,bgrinstead
789785,Developer Tools: Inspector,normal,P2,All,mratcliffe
789859,SocialAPI,normal,P1,Windows 7,markh
789884,Developer Tools: Graphic Commandline and Toolbar,normal,P1,All,nobody
790112,SocialAPI,normal,P1,All,jaws
790202,Developer Tools: Debugger,normal,P2,All,past
790216,Developer Tools: Debugger,normal,P2,All,vporof
790227,Developer Tools: Debugger,normal,P3,All,scrapmachines
790309,Developer Tools: Console,normal,P3,All,mihai.sucan
790556,Developer Tools: Debugger,normal,P2,Linux,vporof
790650,Developer Tools: Debugger,normal,P3,All,vporof
790891,Developer Tools: Debugger,normal,P3,All,vporof
790952,Developer Tools: Debugger,normal,P1,All,past
791019,Shell Integration,normal,P1,Windows 8,netzen
791323,Developer Tools: Debugger,normal,P2,Windows 7,vporof
791862,General,normal,P1,All,anthony
792062,Developer Tools: Debugger,normal,P3,All,mihai.sucan
792063,Developer Tools: Console,normal,P3,All,bgrinstead
792867,Developer Tools: Debugger,normal,P2,All,past
792925,Developer Tools: Debugger,normal,P2,All,past
793031,Developer Tools: Scratchpad,normal,P2,All,johan.charlez
793214,Developer Tools: Debugger,normal,P2,Windows Vista,past
793375,Developer Tools: Debugger,normal,P3,All,vporof
793713,Developer Tools: Inspector,normal,P2,All,mratcliffe
794222,PDF Viewer,normal,P3,Linux,nobody
794794,PDF Viewer,normal,P1,Windows 7,nobody
794823,Developer Tools: Debugger,normal,P2,All,vporof
794898,Developer Tools: Scratchpad,normal,P2,Mac OS X,anton
795263,Developer Tools: Debugger,normal,P2,All,past
795268,Developer Tools,normal,P2,Mac OS X,anton
795368,Developer Tools: Debugger,normal,P2,Mac OS X,nfitzgerald
795834,PDF Viewer,major,P1,Windows 7,ydelendik
795917,Developer Tools: Debugger,normal,P3,Windows Vista,seerriss
795969,Developer Tools: Debugger,normal,P2,Windows Vista,past
795979,Developer Tools: Debugger,normal,P3,Windows Vista,mike
796006,Developer Tools: Inspector,normal,P1,All,dcamp
796135,Developer Tools: Debugger,normal,P3,All,vporof
796148,Developer Tools: Debugger,normal,P2,All,vporof
796866,Developer Tools: Inspector,critical,P1,All,dcamp
797065,Developer Tools: Scratchpad,normal,P2,Mac OS X,anton
797208,Installer,minor,P2,Windows,mhowell
797288,PDF Viewer,normal,P3,Windows 7,bdahl
797336,Developer Tools: Debugger,normal,P2,Windows 7,past
797621,Developer Tools: Debugger,normal,P3,All,poirot.alex
797639,Developer Tools: Debugger,normal,P1,All,jryans
798249,Location Bar,normal,P2,All,gijskruitbosch+bugs
798748,PDF Viewer,normal,P3,Mac OS X,nobody
798874,Developer Tools: Debugger,normal,P3,All,vporof
799077,Developer Tools: Debugger,normal,P3,All,jlong
799151,Developer Tools: Debugger,normal,P2,Gonk (Firefox OS),fabrice
799153,Developer Tools: Debugger,normal,P3,Gonk (Firefox OS),past
800138,Developer Tools: Debugger,blocker,P1,All,jgriffin
800857,Developer Tools: Debugger,normal,P3,All,vporof
801605,Developer Tools: Scratchpad,normal,P3,All,abhishekp.bugzilla
801660,Developer Tools: Scratchpad,normal,P3,Windows 7,nobody
802050,PDF Viewer,normal,P1,Linux,bdahl
802081,Developer Tools: Debugger,normal,P2,All,past
803422,Developer Tools: Debugger,normal,P3,Mac OS X,nobody
803596,General,blocker,P1,All,dtownsend
803644,PDF Viewer,normal,P1,All,ydelendik
804526,PDF Viewer,normal,P3,Linux,ydelendik
804575,Developer Tools: Debugger,normal,P3,All,vporof
804611,Device Permissions,normal,P2,All,florian
805071,SocialAPI: Providers,blocker,P1,All,nobody
805381,Developer Tools: Debugger,normal,P2,All,past
805759,Developer Tools: Debugger,normal,P3,All,vporof
806160,Developer Tools: Debugger,normal,P2,Linux,past
806202,Developer Tools: Source Editor,normal,P3,Linux,nobody
806329,PDF Viewer,normal,P1,All,bdahl
806748,Developer Tools: Debugger,normal,P2,Windows XP,vporof
807274,Developer Tools: Inspector,normal,P1,All,paul
807363,SocialAPI: Providers,normal,P1,All,nobody
807809,SocialAPI: Providers,normal,P1,All,nobody
808044,Developer Tools: Console,normal,P3,All,nobody
808084,PDF Viewer,normal,P2,Mac OS X,nobody
808116,SocialAPI: Providers,normal,P1,All,nobody
808162,PDF Viewer,normal,P3,Windows 7,nobody
808198,SocialAPI: Providers,blocker,P1,All,nobody
808213,SocialAPI: Providers,blocker,P1,All,nobody
808369,Developer Tools: Scratchpad,normal,P3,All,bbenvie
808370,Developer Tools: Console,normal,P2,All,mihai.sucan
808371,Developer Tools: Object Inspector,normal,P1,All,bbenvie
808372,Developer Tools: Debugger,normal,P2,All,vporof
808498,Developer Tools: Debugger,normal,P2,Gonk (Firefox OS),past
808527,Developer Tools: Debugger,normal,P2,All,past
808588,Developer Tools: Debugger,normal,P2,All,past
808691,Developer Tools: Debugger,normal,P3,All,vporof
808757,Developer Tools: Debugger,normal,P3,All,vporof
808786,Developer Tools: Debugger,normal,P3,All,vporof
