Bug ID,Component,Severity,Priority,OS,Assignee
868586,Toolbars and Customization,normal,P3,All,mdeboer
868589,Toolbars and Customization,normal,P3,All,mconley
868612,Toolbars and Customization,normal,P3,All,mconley
868993,Toolbars and Customization,normal,P3,All,mconley
869069,Toolbars and Customization,normal,P3,All,mconley
869349,Toolbars and Customization,normal,P3,Windows 7,mconley
869581,Toolbars and Customization,normal,P3,All,jaws
869919,Toolbars and Customization,normal,P3,All,jaws
870011,Toolbars and Customization,normal,P3,All,mdeboer
870014,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
870309,Toolbars and Customization,normal,P3,All,3ugzilla
870452,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
870463,Toolbars and Customization,normal,P3,All,jaws
870471,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
870545,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
870593,Toolbars and Customization,normal,P3,All,mdeboer
870605,Toolbars and Customization,normal,P3,All,brandon.cheng
870897,Toolbars and Customization,normal,P3,All,mdeboer
870901,Toolbars and Customization,normal,P3,All,mdeboer
871203,Toolbars and Customization,normal,P3,All,dao+bmo
872162,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
872403,Toolbars and Customization,normal,P3,Windows 8,blair
872446,Toolbars and Customization,normal,P3,All,jaws
872463,Toolbars and Customization,normal,P3,Windows 7,mdeboer
872544,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
872548,Toolbars and Customization,normal,P3,Windows 8,mdeboer
872578,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
873056,Toolbars and Customization,normal,P3,All,jaws
873058,Toolbars and Customization,normal,P3,All,mconley
873501,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
873517,Toolbars and Customization,normal,P3,Linux,mdeboer
873518,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
873519,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
873534,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
873712,Toolbars and Customization,normal,P3,All,mconley
873867,Toolbars and Customization,normal,P3,All,mconley
874140,Toolbars and Customization,normal,P3,All,mconley
874319,Toolbars and Customization,normal,P3,All,jaws
874491,Toolbars and Customization,normal,P3,Linux,jaws
874584,Toolbars and Customization,normal,P3,Windows XP,mconley
874601,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
874674,Toolbars and Customization,normal,P3,Linux,jaws
875129,Toolbars and Customization,normal,P3,All,blair
875130,Toolbars and Customization,normal,P3,All,MattN+bmo
875139,Toolbars and Customization,normal,P3,All,blair
875574,Toolbars and Customization,normal,P3,All,blair
875775,Toolbars and Customization,normal,P3,All,jaws
875798,Toolbars and Customization,normal,P3,All,mconley
876926,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
876944,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
877006,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
877178,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
877183,Toolbars and Customization,normal,P3,All,jaws
877370,Toolbars and Customization,normal,P3,All,jaws
877447,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
877450,Toolbars and Customization,normal,P3,All,mconley
877524,Toolbars and Customization,trivial,P3,All,gijskruitbosch+bugs
877603,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
877684,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
877851,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
877856,Toolbars and Customization,normal,P3,All,akshat.kedia
878102,Toolbars and Customization,normal,P3,All,jaws
878106,Toolbars and Customization,normal,P3,Windows 7,gijskruitbosch+bugs
878126,Toolbars and Customization,normal,P3,Mac OS X,mdeboer
878128,Toolbars and Customization,normal,P3,Mac OS X,mdeboer
878300,Toolbars and Customization,normal,P3,All,jaws
878452,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
878545,Toolbars and Customization,normal,P3,All,mdeboer
878550,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
878551,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
878552,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
878775,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
878824,Toolbars and Customization,normal,P3,All,mdeboer
878898,Toolbars and Customization,normal,P3,Mac OS X,mdeboer
879160,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
879295,Toolbars and Customization,normal,P3,All,mdeboer
879313,Toolbars and Customization,normal,P3,All,jaws
879317,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
879500,Toolbars and Customization,normal,P3,Mac OS X,tnikkel
879506,Toolbars and Customization,normal,P3,Windows 7,gijskruitbosch+bugs
879846,Toolbars and Customization,normal,P3,Windows 7,mconley
879863,Toolbars and Customization,normal,P3,All,mdeboer
879974,Toolbars and Customization,normal,P3,All,mdeboer
879977,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
879980,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
879981,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
879982,Toolbars and Customization,normal,P3,All,fhd
879985,Toolbars and Customization,normal,P3,Windows 7,gijskruitbosch+bugs
880164,Toolbars and Customization,normal,P3,All,jaws
880322,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
880382,Toolbars and Customization,normal,P3,All,jaws
880388,Toolbars and Customization,normal,P3,All,mdeboer
880391,Toolbars and Customization,normal,P3,Windows 7,bwinton
880421,Toolbars and Customization,normal,P3,All,mconley
880458,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
880576,Toolbars and Customization,normal,P3,All,mdeboer
880701,Toolbars and Customization,normal,P3,All,mconley
881131,Toolbars and Customization,normal,P3,All,mdeboer
881436,Toolbars and Customization,normal,P3,All,saneyuki.s.snyk
881768,Toolbars and Customization,normal,P3,All,jaws
881827,Toolbars and Customization,normal,P3,All,mdeboer
881909,Toolbars and Customization,normal,P3,All,mconley
881937,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
882306,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
882353,Toolbars and Customization,normal,P3,All,darshanapadmadas
882585,Toolbars and Customization,normal,P3,Linux,gijskruitbosch+bugs
882807,Toolbars and Customization,normal,P3,All,jaws
882910,Toolbars and Customization,normal,P3,Mac OS X,zer0
882960,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
883145,Toolbars and Customization,normal,P3,Mac OS X,shorlander
883406,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
884370,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
885015,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
885052,Toolbars and Customization,normal,P3,All,jaws
885057,Toolbars and Customization,normal,P3,Windows 7,gijskruitbosch+bugs
885062,Toolbars and Customization,normal,P3,Windows XP,gijskruitbosch+bugs
885066,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
885075,Toolbars and Customization,normal,P3,Windows 7,gijskruitbosch+bugs
885086,Toolbars and Customization,normal,P3,Windows 7,mdeboer
885530,Toolbars and Customization,normal,P3,All,mconley
885574,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
885579,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
885926,Toolbars and Customization,normal,P3,All,esajic
886030,Toolbars and Customization,normal,P3,Windows 7,gijskruitbosch+bugs
886323,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
886444,Toolbars and Customization,normal,P3,All,jaws
887438,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
887853,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
887911,Toolbars and Customization,normal,P3,All,francesco.lodolo
887951,Toolbars and Customization,normal,P3,All,manishearth
888115,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
888571,Toolbars and Customization,normal,P3,All,jaws
888572,Toolbars and Customization,normal,P3,All,jaws
888817,Toolbars and Customization,normal,P3,Windows 7,gijskruitbosch+bugs
889120,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
889220,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
889597,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
890140,Toolbars and Customization,normal,P3,All,jaws
890262,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
890319,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
890338,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
890356,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
890476,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
891822,Toolbars and Customization,normal,P3,Windows 7,gijskruitbosch+bugs
891926,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
892463,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
892483,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
892509,Toolbars and Customization,normal,P3,Mac OS X,mconley
892532,Toolbars and Customization,normal,P3,All,jaws
892841,Toolbars and Customization,normal,P3,All,jaws
892955,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
892956,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
893609,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
893610,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
893849,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
893994,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
894375,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
894411,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
895429,Toolbars and Customization,normal,P3,All,akshat.kedia
895509,Toolbars and Customization,normal,P3,Mac OS X,mdeboer
895724,Toolbars and Customization,normal,P3,All,jaws
895778,Toolbars and Customization,normal,P3,All,jaws
895827,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
895836,Toolbars and Customization,normal,P3,Windows 7,mdeboer
895938,Toolbars and Customization,normal,P3,All,mak77
896008,Toolbars and Customization,normal,P3,All,dao+bmo
896596,Toolbars and Customization,normal,P3,All,mconley
896687,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
896887,Toolbars and Customization,normal,P3,Linux,jhorak
897410,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
897496,Toolbars and Customization,normal,P3,All,jaws
898012,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
898040,Toolbars and Customization,normal,P3,All,jaws
898783,Toolbars and Customization,normal,P3,All,fhd
899576,Toolbars and Customization,normal,P3,All,mconley
899608,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
900428,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
900433,Toolbars and Customization,normal,P3,Windows 7,gijskruitbosch+bugs
900442,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
900593,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
901016,Toolbars and Customization,normal,P3,All,jaws
901058,Toolbars and Customization,normal,P3,All,mconley
901070,Toolbars and Customization,normal,P3,All,mconley
901207,Toolbars and Customization,normal,P3,All,jaws
901418,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
901786,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
901827,Toolbars and Customization,normal,P3,All,MattN+bmo
902097,Toolbars and Customization,normal,P3,All,jaws
902924,Toolbars and Customization,normal,P3,All,jaws
906075,Toolbars and Customization,normal,P3,All,mconley
906634,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
907376,Toolbars and Customization,normal,P3,All,mdeboer
907412,Toolbars and Customization,normal,P3,All,jaws
907787,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
907796,Toolbars and Customization,normal,P3,All,jaws
908326,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
909366,Toolbars and Customization,normal,P3,Windows 7,gijskruitbosch+bugs
909729,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
909779,Toolbars and Customization,normal,P3,All,jaws
910283,Toolbars and Customization,normal,P3,All,mconley
910375,Toolbars and Customization,normal,P3,All,jaws
910851,Toolbars and Customization,normal,P3,All,jaws
912351,Toolbars and Customization,normal,P3,All,jaws
912976,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
913780,Toolbars and Customization,critical,P3,Mac OS X,gijskruitbosch+bugs
913972,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
914138,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
914562,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
914806,Toolbars and Customization,normal,P3,All,akshat.kedia
914863,Toolbars and Customization,normal,P3,Windows 7,jaws
916732,Toolbars and Customization,normal,P3,Windows 8,blair
916735,Toolbars and Customization,normal,P3,Windows 8,gijskruitbosch+bugs
916830,Toolbars and Customization,critical,P3,All,gijskruitbosch+bugs
916954,Toolbars and Customization,normal,P3,Windows XP,gijskruitbosch+bugs
916964,Toolbars and Customization,normal,P3,All,jaws
917760,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
918049,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
918226,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
918275,Toolbars and Customization,major,P3,All,gijskruitbosch+bugs
918782,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
919945,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
919965,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
920201,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
920224,Toolbars and Customization,normal,P3,Linux,gijskruitbosch+bugs
920436,Toolbars and Customization,blocker,P3,All,gijskruitbosch+bugs
921732,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
923439,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
923850,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
923857,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
923859,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
924004,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
924314,Toolbars and Customization,normal,P3,Windows 7,gijskruitbosch+bugs
925338,Toolbars and Customization,normal,P3,All,dao+bmo
925712,Toolbars and Customization,normal,P3,Linux,dao+bmo
926158,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
927043,Toolbars and Customization,normal,P3,All,soumyakanti.chakraborty
927605,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
927717,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
928722,Toolbars and Customization,normal,P3,All,jaws
930045,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
930064,Toolbars and Customization,normal,P3,Mac OS X,shorlander
930161,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
930369,Toolbars and Customization,normal,P3,Windows 7,gijskruitbosch+bugs
930950,Toolbars and Customization,normal,P3,All,mdeboer
930970,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
931108,Toolbars and Customization,normal,P3,Mac OS X,MattN+bmo
932342,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
932928,Toolbars and Customization,normal,P3,All,jaws
932947,Toolbars and Customization,normal,P3,All,bwinton
932963,Toolbars and Customization,normal,P3,All,mconley
933262,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
933725,Toolbars and Customization,normal,P3,All,dao+bmo
933731,Toolbars and Customization,normal,P3,All,gijskruitbosch+bugs
933926,Toolbars and Customization,normal,P3,All,jaws
933961,Toolbars and Customization,normal,P3,All,jaws
934075,Toolbars and Customization,normal,P3,All,jaws
934113,Toolbars and Customization,normal,P3,Linux,gijskruitbosch+bugs
934443,Toolbars and Customization,normal,P3,Mac OS X,gijskruitbosch+bugs
